,title,rating,pick_or_not,byline,headline,pub_date,open_date
963,Pitch Perfect 3,PG-13,0,TEO BUGBEE,Review: ‘Pitch Perfect 3’ Keeps the Songs but Loses the Plot,2017-12-20,2017-12-22
964,The Greatest Showman,PG,0,JASON ZINOMAN,"Review: In ‘The Greatest Showman,’ a P.T. Barnum Smaller Than Life",2017-12-20,2017-12-20
965,Jumanji: Welcome to the Jungle,PG-13,0,GLENN KENNY,Review: ‘Jumanji: Welcome to the Jungle’ Has Dwayne Johnson as a Nerd,2017-12-19,2017-12-20
966,Permanent,PG-13,0,GLENN KENNY,"Review: ‘Permanent,’ About the Hairstyle, Falls Flat",2017-12-15,2017-12-15
967,Wormwood,,1,A.O. SCOTT,Review: ‘Wormwood’ Confirms That Errol Morris Is Our Great Cinematic Sleuth,2017-12-14,
968,The Rape of Recy Taylor,,1,JEANNETTE CATSOULIS,Review: ‘The Rape of Recy Taylor’ Takes a Deep Dive Into Systemic Injustice,2017-12-14,2017-12-15
969,Soufra,,1,ANDY WEBSTER,"Review: In ‘Soufra,’ a Women-Run Food Truck Grows in Lebanon",2017-12-14,2017-12-15
970,Birdboy: The Forgotten Children,,0,A.O. SCOTT,"Review: ‘Birdboy,’ a Disturbing Animated Feature from Spain",2017-12-14,2017-12-15
971,Ferdinand,PG,0,BEN KENIGSBERG,Review: ‘Ferdinand’ Delivers a Timeless Be-Yourself Message,2017-12-14,2017-12-15
972,Beyond Skyline,R,0,GLENN KENNY,"Review: A Sci-Fi Thriller, ‘Beyond Skyline’ Is Beyond Ridiculous",2017-12-14,2017-12-15
973,Youth,,0,GLENN KENNY,"Review: In ‘Youth,’ the People’s Dance Troupe, in Love and War",2017-12-14,
974,Killing for Love,,0,BEN KENIGSBERG,Review: ‘Killing for Love’ Revisits a Virginia Murder Case,2017-12-14,2017-12-15
975,Sundowners,,0,ANDY WEBSTER,Review: Layabouts Behind a Wedding Lens in ‘Sundowners’,2017-12-14,2017-12-12
976,Desolation,,0,JEANNETTE CATSOULIS,Review: Emotional ‘Desolation’ and Woodland Horror,2017-12-14,2017-12-15
977,The Ballad of Lefty Brown,R,0,MANOHLA DARGIS,Review: The Sidekick as Hero in ‘The Ballad of Lefty Brown’,2017-12-14,2017-12-15
978,Star Wars: The Last Jedi,PG-13,1,MANOHLA DARGIS,Review: ‘Star Wars: The Last Jedi’ Embraces the Magic and Mystery,2017-12-12,2017-12-15
979,Miss Kiet's Children,,0,BEN KENIGSBERG,"Review: In ‘Miss Kiet’s Children,’ Refugees Adjust to Dutch Life",2017-12-12,2017-12-13
980,Just Getting Started,PG-13,0,A.O. SCOTT,"Review: ‘Just Getting Started’ Has Big Names, Not Big Laughs",2017-12-11,2017-12-08
981,Quest,,1,A.O. SCOTT,Review: ‘Quest’ Is a Moving Portrait of an American Family,2017-12-07,2017-12-08
982,Foxtrot,R,0,MANOHLA DARGIS,Review: The Architecture of Grief and Dread in ‘Foxtrot’,2017-12-07,
983,Bullet Head,R,0,BEN KENIGSBERG,"Review: In ‘Bullet Head,’ Adrien Brody, John Malkovich and an Angry Dog",2017-12-07,0000-00-00
984,Hollow in the Land,,0,MONICA CASTILLO,"Review: In ‘Hollow in the Land,’ a Headstrong Woman’s Search for Answers",2017-12-07,2017-12-08
985,Kaleidoscope,,0,JEANNETTE CATSOULIS,"Review: If It’s Not One Thing, It’s Your Mother in ‘Kaleidoscope’",2017-12-07,2017-12-08
986,"I, Tonya",R,0,MANOHLA DARGIS,"Review: ‘I, Tonya.’ I, Punching Bag. I, Punch Line.",2017-12-06,2017-12-08
987,Bill Frisell: A Portrait,,1,GLENN KENNY,"Review: ‘Bill Frisell,’ a Winning Portrait of a Very Nice Guitarist",2017-12-05,2017-12-06
988,The Shape of Water,R,1,A.O. SCOTT,Review: ‘The Shape of Water’ Is Altogether Wonderful,2017-11-30,
989,Loveless,R,1,JEANNETTE CATSOULIS,"Review: In ‘Loveless,’ a Broken Family and a Lost Nation",2017-11-30,
990,The Other Side of Hope,,1,A.O. SCOTT,"Review: In ‘The Other Side of Hope,’ an Old-Fashioned Humanist Fable",2017-11-30,
991,Shadowman,,1,GLENN KENNY,Review: ‘Shadowman’ Traces the Rise and Fall of an ’80s Artist,2017-11-30,2017-12-01
992,The Disaster Artist,R,0,MANOHLA DARGIS,"Review: In ‘The Disaster Artist,’ How to Fail at Moviemaking",2017-11-30,2017-12-08
993,Voyeur,,0,JEANNETTE CATSOULIS,Review: The Strange Tale of the ‘Voyeur’ and the Journalist,2017-11-30,2017-12-01
994,Wonder Wheel,PG-13,0,MANOHLA DARGIS,"Review: ‘Wonder Wheel,’ Woody Allen’s Coney Island Memory Palace",2017-11-30,2017-12-01
995,Sins of the Flesh,,0,BEN KENIGSBERG,"Review: In ‘Sins of the Flesh,’ One Prison Replaces Another",2017-11-30,2017-12-01
996,The Tribes of Palos Verdes,R,0,TEO BUGBEE,Review: Strong Performances Anchor ‘The Tribes of Palos Verdes’,2017-11-30,2017-12-01
997,Rosa Chumbe,,0,MONICA CASTILLO,Review: ‘Rosa Chumbe’ Offers Little Hope for Redemption,2017-11-30,2017-12-01
998,Love Beats Rhymes,R,0,GLENN KENNY,"Review: In ‘Love Beats Rhymes,’ a Hip-Hop Artist Transformed by Poetry",2017-11-30,2017-12-01
999,Big Time,,0,ANDY WEBSTER,"Review: ‘Big Time,’ a Portrait of an Architect as Superstar",2017-11-30,
1000,32 Pills: My Sister's Suicide,,0,BEN KENIGSBERG,"Review: In ‘32 Pills,’ a Filmmaker Investigates Her Sister’s Death",2017-11-30,2017-11-29
1001,The Dancer,,0,GLENN KENNY,"Review: ‘The Dancer,’ a Glum Biopic for a Dynamic Innovator",2017-11-30,2017-12-01
1002,The New Radical,,0,KEN JAWOROWSKI,"Review: ‘The New Radical’ Asks, Is It O.K. to Build Your Own Gun?",2017-11-30,2017-12-01
1003,Naples '44,,0,BEN KENIGSBERG,Review: ‘Naples ’44’ Chronicles Life During Wartime,2017-11-28,2017-11-29
1004,Bombshell: The Hedy Lamarr Story,,1,MANOHLA DARGIS,"Review: ‘Bombshell’ Tells the Amazing Story of Hedy Lamarr, the Star and Inventor",2017-11-23,
1005,Eric Clapton: Life in 12 Bars,,0,GLENN KENNY,"Review: ‘Eric Clapton: A Life in 12 Bars,’ of Triumphs and Tragedies",2017-11-23,2017-11-24
1006,Cuba and the Cameraman,,0,GLENN KENNY,Review: ‘Cuba and the Cameraman’ Lavishes Love on a Country … and Castro,2017-11-23,2017-11-24
1007,AL DI QUA (Life/Here),,0,BEN KENIGSBERG,"Review: ‘Al Di Qua,’ Homelessness Through an Artsy Filter",2017-11-23,2017-11-24
1008,Call Me by Your Name,R,1,MANOHLA DARGIS,Review: A Boy’s Own Desire in ‘Call Me by Your Name’,2017-11-22,2017-11-24
1009,Darkest Hour,PG-13,0,A.O. SCOTT,"Review: ‘Darkest Hour,’ or the Great Man Theory of History (and Acting)",2017-11-21,2017-11-22
1010,Brimstone & Glory,,0,BEN KENIGSBERG,"Review: In ‘Brimstone & Glory,’ Passions Blaze at a Fireworks Festival",2017-11-21,
1011,Coco,PG,0,A.O. SCOTT,Review: ‘Coco’ Brings the Pixar Touch to Death,2017-11-21,2017-11-22
1012,The Man Who Invented Christmas,PG,0,BEN KENIGSBERG,"Review: In ‘The Man Who Invented Christmas,’ Dickens as a Secret Documentarian",2017-11-21,2017-11-22
1013,Mr. Roosevelt,,0,GLENN KENNY,"Review: In ‘Mr. Roosevelt,’ an Ailing Cat and a Comedian in Crisis",2017-11-21,2017-11-22
1014,Mudbound,R,1,A.O. SCOTT,"Review: ‘Mudbound’ Is a Racial Epic Tuned to Black Lives, and White Guilt",2017-11-16,2017-11-17
1015,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",,1,MANOHLA DARGIS,"Review: ‘Jim & Andy,’ When Carrey Became Kaufman",2017-11-16,2017-11-17
1016,The Breadwinner,PG-13,1,GLENN KENNY,"Review: In ‘The Breadwinner,’ a Girl Bravely Provides for Her Family",2017-11-16,2017-11-17
1017,Wonder,PG,1,GLENN KENNY,"Review: In ‘Wonder,’ a Not-So-Ordinary Boy Makes His Way",2017-11-16,2017-11-17
1018,Sweet Virginia,R,1,JEANNETTE CATSOULIS,Review: A Small-Town Murder Ignites ‘Sweet Virginia’,2017-11-16,
1019,Big Sonia,,0,TEO BUGBEE,Review: ‘Big Sonia’ Honors a Holocaust Survivor,2017-11-16,
1020,On the Beach at Night Alone,,0,A.O. SCOTT,Review: ‘On the Beach at Night Alone’ Zooms in on a Love Affair,2017-11-16,
1021,Porto,,0,JEANNETTE CATSOULIS,"Review: In ‘Porto,’ a Night of Bliss and Heartbreak",2017-11-16,
1022,Wet Woman in the Wind,,0,GLENN KENNY,Review: ‘Wet Woman in the Wind’ Is a Queasy Sex Romp,2017-11-16,2017-11-17
1023,"Roman J. Israel, Esq.",PG-13,0,BEN KENIGSBERG,"Review: In ‘Roman J. Israel, Esq.,’ Denzel Washington as a Lawyer Out of His Element",2017-11-16,2017-11-22
1024,Cook Off!,R,0,BEN KENIGSBERG,Review: ‘Cook Off!’ Gives Chefs the ‘Best in Show’ Treatment,2017-11-16,2017-11-17
1025,A Fantastic Woman,R,1,A.O. SCOTT,"Review: ‘A Fantastic Woman’ Lives Up to Its Title, in More Ways Than One",2017-11-15,2018-02-02
1026,Rebels on Pointe,,0,JEANNETTE CATSOULIS,"Review: ‘Rebels on Pointe,’ and in Tutus",2017-11-15,2017-09-15
1027,Justice League,PG-13,0,MANOHLA DARGIS,"Review: ‘Justice League,’ Better Than the Last One!",2017-11-15,2017-11-17
1028,Song of Granite,,0,BEN KENIGSBERG,"Review: In ‘Song of Granite,’ Fragments of an Irish Folk Singer’s Life",2017-11-14,2017-11-15
1029,Santa & Andrés,,1,MONICA CASTILLO,Review: ‘Santa & Andrés’ Chooses Friendship Over Politics,2017-11-09,
1030,I Remember You,,1,ANDY WEBSTER,Review: ‘I Remember You’ Is a Piercing Horror Film From Iceland,2017-11-09,2017-11-10
1031,Bitch,,1,JEANNETTE CATSOULIS,"Review: In ‘Bitch,’ a Desperate Housewife Finds Her Bark",2017-11-09,2017-11-10
1032,Window Horses: The Poetic Persian Epiphany of Rosie Ming,,1,TEO BUGBEE,Review: ‘Window Horses’ Animates a Young Poet’s Self-Discovery,2017-11-09,2017-11-10
1033,Daddy's Home 2,PG-13,0,BEN KENIGSBERG,"Review: In ‘Daddy’s Home 2,’ Father Doesn’t Know Best",2017-11-09,2017-11-10
1034,Thelma,,0,MANOHLA DARGIS,"Review: In ‘Thelma,’ a Woman in Love Can Burn Down the World",2017-11-09,
1035,Flesh and Blood,,0,JEANNETTE CATSOULIS,Review: Reality Bites in ‘Flesh and Blood’,2017-11-09,
1036,Intent to Destroy,,0,KEN JAWOROWSKI,Review: ‘Intent to Destroy’ Shows That the Armenian Past Is Not Over,2017-11-09,2017-11-10
1037,No Stone Unturned,,0,GLENN KENNY,Review: ‘No Stone Unturned’ Explores an Attack in Northern Ireland,2017-11-09,
1038,Mayhem,Not Rated,0,JEANNETTE CATSOULIS,Review: A Virus Creates ‘Mayhem’ Among Backstabbing Lawyers,2017-11-09,2017-11-10
1039,Destination Unknown,,0,GLENN KENNY,"Review: ‘Destination Unknown,’ Nazi Camps Through the Eyes of Survivors",2017-11-09,
1040,"Three Billboards Outside Ebbing, Missouri",R,0,MANOHLA DARGIS,Review: On Violence and the Pain of Others in ‘Three Billboards’,2017-11-08,2017-11-10
1041,Murder on the Orient Express,PG-13,0,GLENN KENNY,Review: An All-Star ‘Murder on the Orient Express’ With Few Surprises,2017-11-08,2017-11-10
1042,Hello Again,,0,ANDY WEBSTER,"Review: ‘Hello Again,’ a Movie Musical Ode to Love and Lust Over Decades",2017-11-07,2017-11-08
1043,Most Beautiful Island,,1,ANDY WEBSTER,"Review: ‘Most Beautiful Island,’ an Immigrant’s New York Nightmare",2017-11-02,2017-11-03
1044,LBJ,R,0,MANOHLA DARGIS,Review: ‘LBJ’ Hides Its Light Under a Bushel of Makeup,2017-11-02,2017-11-03
1045,Along for the Ride,,0,GLENN KENNY,"Review: ‘Along for the Ride,’ an Artist Through the Eyes of an Assistant",2017-11-02,2017-11-03
1046,My Friend Dahmer,R,0,GLENN KENNY,"Review: ‘My Friend Dahmer,’ the Boy Who Became a Cannibal",2017-11-02,2017-11-03
1047,A Gray State,,0,BEN KENIGSBERG,"Review: ‘A Gray State,’ Behind a Filmmaker’s Madness",2017-11-02,2017-11-03
1048,Wait for Your Laugh,,0,JASON ZINOMAN,"Review: In ‘Wait for Your Laugh’ and ‘Gilbert,’ Comedians Work Hard",2017-11-02,2017-11-01
1049,Gilbert,,0,JASON ZINOMAN,"Review: In ‘Wait for Your Laugh’ and ‘Gilbert,’ Comedians Work Hard",2017-11-02,2017-04-01
1050,A Bad Moms Christmas,R,0,JEANNETTE CATSOULIS,Review: Bad Grandmoms Show Up for ‘A Bad Moms Christmas’,2017-11-02,2017-11-01
1051,Blade of the Immortal,R,0,JEANNETTE CATSOULIS,Review: Sorcery and Revenge Fuel ‘Blade of the Immortal’,2017-11-02,2017-11-03
1052,11/8/16,,0,KEN JAWOROWSKI,"Review: In ‘11/8/16,’ Looking at Election Day, After the Race Is Run",2017-11-02,2017-11-01
1053,It Happened in L.A.,,0,ANDY WEBSTER,"Review: ‘It Happened in L.A.,’ All That Questing After Love",2017-11-02,2017-11-03
1054,Dream Boat,,0,MONICA CASTILLO,Review: ‘Dream Boat’ Documents Cruising on the High Seas,2017-11-02,
1055,No Dress Code Required,,0,DANIEL M. GOLD,"Review: In ‘No Dress Code Required,’ a Gay Couple’s Mexicali Blues",2017-11-02,2017-11-03
1056,Last Flag Flying,R,0,A.O. SCOTT,"Review: ‘Last Flag Flying’ Is a Starry, Somber and Comic War Movie",2017-11-02,2017-11-03
1057,Thor: Ragnarok,PG-13,0,MANOHLA DARGIS,"Review: ‘Thor: Ragnarok,’ of Gods, Monsters and Silly Jokes",2017-11-01,2017-11-03
1058,Lady Bird,R,1,A.O. SCOTT,Review: Greta Gerwig’s ‘Lady Bird’ Is Big-Screen Perfection,2017-10-31,2017-11-03
1059,The Light of the Moon,,0,TEO BUGBEE,Review: ‘The Light of the Moon’ and the Trauma of Rape,2017-10-31,2017-11-01
1060,1945,,0,BEN KENIGSBERG,"Review: In ‘1945,’ Hungarian Villagers Are Forced to Revisit Wartime Sins",2017-10-31,2017-11-01
1061,Frank Serpico,,0,GLENN KENNY,Review: ‘Frank Serpico’ Updates the Story of the Man Behind a Classic Movie,2017-10-31,2017-11-01
1062,Bill Nye: Science Guy,,1,ANDY WEBSTER,"Review: ‘Bill Nye: Science Guy,’ a Portrait of a Fighter for Facts",2017-10-26,
1063,Félicité,,1,GLENN KENNY,"Review: In ‘Félicité,’ a Mother Scrambles to Save Her Son",2017-10-26,
1064,The Square,R,0,A.O. SCOTT,"Review: ‘The Square’ Takes Aim at Art, Sex, Money and More",2017-10-26,
1065,Suburbicon,R,0,MANOHLA DARGIS,Review: Glib Laughs and Race Hate in ‘Suburbicon’,2017-10-26,2017-10-27
1066,Maya Dardel,,0,TEO BUGBEE,Review: Lena Olin Is Fierce as a Suicidal Poet in ‘Maya Dardel’,2017-10-26,2017-10-27
1067,Crash Pad,R,0,MONICA CASTILLO,Review: Two Unlikely Roommates Share Heartbreak in ‘Crash Pad’,2017-10-26,2017-09-26
1068,Novitiate,R,0,A.O. SCOTT,Review: ‘Novitiate’ Shares a Young Nun’s Emotional Story,2017-10-26,
1069,Mully,,0,KEN JAWOROWSKI,Review: ‘Mully’ Is a Man Dedicated to Saving Kenya’s Orphans,2017-10-26,2017-10-27
1070,All I See Is You,R,0,JEANNETTE CATSOULIS,"Review: In ‘All I See Is You,’ Sight Is Restored and a Marriage Rocked",2017-10-26,2017-10-27
1071,Thank You for Your Service,R,0,BEN KENIGSBERG,"Review: In ‘Thank You for Your Service,’ the War at Home",2017-10-26,2017-10-27
1072,The Divine Order,,0,BEN KENIGSBERG,Review: ‘The Divine Order’ Recalls the Fight for Women’s Suffrage in Switzerland,2017-10-26,2017-10-27
1073,The Work,,0,JEANNETTE CATSOULIS,"Review: In Folsom State Prison, ‘The Work’ Sets You Free",2017-10-26,
1074,Joan Didion: The Center Will Not Hold,,1,GLENN KENNY,"Review: A ‘Joan Didion’ Portrait, From an Intimate Source",2017-10-24,2017-10-27
1075,God's Own Country,,1,JEANNETTE CATSOULIS,"Review: Love Is Wild, if Not Pretty, in ‘God’s Own Country’",2017-10-24,2017-10-25
1076,Geostorm,PG-13,0,A.O. SCOTT,"Review: In ‘Geostorm,’ Gerard Butler (and His Stubble) Save the Planet",2017-10-20,2017-10-20
1077,Tyler Perry's Boo 2! A Madea Halloween,PG-13,0,GLENN KENNY,Review: A Case of Déjà Vu in ‘Tyler Perry’s Boo 2! A Madea Halloween’,2017-10-20,2017-10-20
1078,BPM (Beats Per Minute),,1,A.O. SCOTT,Review: ‘BPM (Beats Per Minute)’ Captures the Fierce AIDS Fight,2017-10-19,
1079,Wonderstruck,PG,1,MANOHLA DARGIS,"Review: ‘Wonderstruck,’ Todd Haynes’s Imitations of Life",2017-10-19,2017-10-20
1080,Only the Brave,PG-13,1,ANDY WEBSTER,Review: ‘Only the Brave’ Is an Inspiring Tale of Firefighter Sacrifice,2017-10-19,2017-10-20
1081,Aida's Secrets,,1,DANIEL M. GOLD,Review: Uncovering a Displaced Family’s Past in ‘Aida’s Secrets’,2017-10-19,2017-10-20
1082,The Snowman,R,0,MANOHLA DARGIS,Review: ‘The Snowman’ Is a Thrill-Free Thriller Tied in Knots,2017-10-19,2017-10-20
1083,The Killing of a Sacred Deer,R,0,A.O. SCOTT,Review: ‘The Killing of a Sacred Deer’ Depicts Familiar Torment,2017-10-19,
1084,Tragedy Girls,R,0,TEO BUGBEE,"Review: In ‘Tragedy Girls,’ Teenagers Terrorize (and Tweet)",2017-10-19,2017-10-20
1085,One of Us,,0,BEN KENIGSBERG,"Review: ‘One of Us,’ a Portrait of Starting a New Life",2017-10-19,2017-10-20
1086,Tempestad,,0,KEN JAWOROWSKI,Review: ‘Tempestad’ Peers Into Mexico’s Horrific Legal System,2017-10-19,
1087,Dealt,,0,MONICA CASTILLO,"Review: In ‘Dealt,’ a Magician Never Shows His Hand (Until He Does)",2017-10-19,2017-10-20
1088,Never Here,R,0,JEANNETTE CATSOULIS,Review: Secrets and Lies in ‘Never Here’,2017-10-19,2017-10-20
1089,Jungle,R,0,JEANNETTE CATSOULIS,Review: Braving Foot Rot and Fire Ants in the Amazon ‘Jungle’,2017-10-19,2017-10-20
1090,Jane,,1,BEN KENIGSBERG,Review: ‘Jane’ Is an Absorbing Trip Into the Wild With Jane Goodall,2017-10-18,
1091,Liberation Day,,0,GLENN KENNY,"Review: ‘Liberation Day,’ Rocking in Pyongyang With Laibach",2017-10-18,
1092,L'enfant secret,,0,GLENN KENNY,Review: The Crushed Romanticism of Philippe Garrel’s ‘L’Enfant Secret’,2017-10-17,2017-10-18
1093,The Paris Opera,,0,BEN KENIGSBERG,"Review: With ‘The Paris Opera,’ a Peek Behind the Curtain",2017-10-17,
1094,Professor Marston and the Wonder Women,R,1,MANOHLA DARGIS,"Review: ‘Professor Marston,’ With Kinks! Pleasures! Female Power!",2017-10-12,2017-10-13
1095,78/52,,1,BEN KENIGSBERG,Review: Reliving Delicious Terror in ‘78/52: Hitchcock’s Shower Scene’,2017-10-12,2017-10-13
1096,Thy Father's Chair,,1,GLENN KENNY,Review: Two Hoarders Clean House in ‘Thy Father’s Chair’,2017-10-12,2017-10-13
1097,Human Flow,PG-13,0,MANOHLA DARGIS,Review: Ai Weiwei’s ‘Human Flow’ Tracks the Global Migrant Crisis,2017-10-12,
1098,Marshall,PG-13,0,MANOHLA DARGIS,"Review: In ‘Marshall,’ a Legal Pioneer Gives History a Shove",2017-10-12,2017-10-13
1099,Te Ata,PG,0,TEO BUGBEE,Review: ‘Te Ata’ Shares a Heroic Story of a Chickasaw Ambassador,2017-10-12,2017-10-13
1100,The Foreigner,R,0,GLENN KENNY,Review: Jackie Chan Seeks Vengeance in ‘The Foreigner’,2017-10-12,2017-10-13
1101,For Ahkeem,,0,BEN KENIGSBERG,"Review: In ‘For Ahkeem,’ a Last Option for a Troubled Teenager",2017-10-12,2017-10-13
1102,Tom of Finland,,0,BEN KENIGSBERG,Review: ‘Tom of Finland’ Is a Portrait of a Boundary-Pushing Artist,2017-10-12,
1103,Breathe,PG-13,0,JEANNETTE CATSOULIS,Review: A Cheery Portrait of Severe Disability in ‘Breathe’,2017-10-12,2017-10-13
1104,The Departure,,0,KEN JAWOROWSKI,"Review: In ‘The Departure,’ Watching Over Those Who Flirt With Death",2017-10-12,2017-10-13
1105,Happy Death Day,PG-13,0,JEANNETTE CATSOULIS,Review: Dead Again … and Again in ‘Happy Death Day’,2017-10-12,2017-10-13
1106,Diamond Island,,0,KEN JAWOROWSKI,"Review: ‘Diamond Island,’ a Gentle Look at Teenagers in a Changing Land",2017-10-12,
1107,The Meyerowitz Stories (New and Selected),,1,GLENN KENNY,Review: Adam Sandler Is a Revelation in ‘The Meyerowitz Stories’,2017-10-11,2017-10-13
1108,Goodbye Christopher Robin,PG,0,JEANNETTE CATSOULIS,Review: ‘Goodbye Christopher Robin’ Unspools a Difficult Childhood,2017-10-11,
1109,The Florida Project,R,1,A.O. SCOTT,"Review: In ‘The Florida Project,’ Enchantment in a Shabby Motel",2017-10-05,
1110,Faces Places,PG,1,A.O. SCOTT,"Review: Agnès Varda and JR Travel in the Present, Glancing at the Past",2017-10-05,
1111,Brawl in Cell Block 99,Not Rated,1,JEANNETTE CATSOULIS,Review: ‘Brawl in Cell Block 99’ Features a Revelatory Vince Vaughn,2017-10-05,2017-10-06
1112,Bending the Arc,,0,JEANNETTE CATSOULIS,Review: Paul Farmer Works to Heal Haiti in ‘Bending the Arc’,2017-10-05,2017-10-06
1113,So B. It,PG-13,0,TEO BUGBEE,"Review: ‘So B. It’ Has Pluck, Charm and a Muddy Message About Disability",2017-10-05,
1114,Take Every Wave: The Life of Laird Hamilton,,0,BEN KENIGSBERG,Review: A Daredevil Optimist in ‘Take Every Wave’,2017-10-05,2017-09-29
1115,Una,R,0,GLENN KENNY,Review: ‘Una’ Examines an Abuser and His Victim,2017-10-05,
1116,The Death and Life of Marsha P. Johnson,,0,KEN JAWOROWSKI,Review: ‘The Death and Life of Marsha P. Johnson’ Explores a Mystery,2017-10-05,2017-10-06
1117,The Mountain Between Us,PG-13,0,JEANNETTE CATSOULIS,Review: Love in a Cold Climate in ‘The Mountain Between Us’,2017-10-05,2017-10-06
1118,Walking Out,PG-13,0,KEN JAWOROWSKI,"Review: In ‘Walking Out,’ Two Men Go Hunting; Who Knows Who’ll Come Back",2017-10-05,2017-10-06
1119,Paradise,,0,BEN KENIGSBERG,"Review: ‘Paradise,’ a Holocaust Drama in Black and White",2017-10-05,
1120,Overdrive,PG-13,0,GLENN KENNY,"‘Overdrive,’ a Car Thief Movie That Could Use a Script Tuneup",2017-10-05,2017-10-06
1121,Dina,,0,GLENN KENNY,"Review: In the Documentary ‘Dina,’ a Differently Abled Love Story",2017-10-05,2017-10-06
1122,The Osiris Child,Not Rated,0,ANDY WEBSTER,"Review: ‘The Osiris Child’ Has It All, and Then Some",2017-10-05,
1123,Chavela,Not Rated,0,BEN KENIGSBERG,Review: ‘Chavela’ Recalls the Life of the Ranchera Singer Chavela Vargas,2017-10-03,2017-10-04
1124,Blade Runner 2049,R,0,A.O. SCOTT,"Review: In ‘Blade Runner 2049,’ Hunting Replicants Amid Strangeness",2017-10-02,2017-10-06
1125,Flatliners,PG-13,0,GLENN KENNY,Review: Why the New ‘Flatliners’ Is Just ‘Meh’,2017-09-29,2017-09-29
1126,Lucky,,1,JEANNETTE CATSOULIS,Review: A Cranky Loner Faces Mortality in ‘Lucky’,2017-09-28,2017-09-29
1127,"Autumn, Autumn",,1,JEANNETTE CATSOULIS,"Review: Seeking Connection in a Busy Town in ‘Autumn, Autumn’",2017-09-28,
1128,Pearl Jam: Let's Play Two,,0,DANIEL M. GOLD,Review: ‘Let’s Play Two’ Takes Pearl Jam Out to the Ball Game,2017-09-28,2017-09-29
1129,American Made,R,0,MANOHLA DARGIS,"Review: ‘American Made’ Has Tom Cruise. And Lies, Spies and Coke.",2017-09-28,2017-09-29
1130,Mark Felt: The Man Who Brought Down the White House,PG-13,0,A.O. SCOTT,"Review: In ‘Mark Felt,’ Liam Neeson Is the Man Known as Deep Throat",2017-09-28,2017-09-29
1131,Super Dark Times,Not Rated,0,TEO BUGBEE,Review: A Violent Accident Rocks a Friendship in ‘Super Dark Times’,2017-09-28,2017-09-29
1132,Realive,,0,KEN JAWOROWSKI,"Review: In ‘Realive,’ a Man Is Reanimated in 2084",2017-09-28,2017-09-29
1133,Different Flowers,PG-13,0,MONICA CASTILLO,"Review: In ‘Different Flowers,’ a Runaway Bride Gets Help From Her Sister",2017-09-28,
1134,"Literally, Right Before Aaron",,0,ANDY WEBSTER,"Review: Winning Her Back on Deadline in ‘Literally, Right Before Aaron’",2017-09-28,
1135,Abundant Acreage Available,,0,JEANNETTE CATSOULIS,Review: An Inheritance Is Threatened in ‘Abundant Acreage Available’,2017-09-28,
1136,The Untold Tales of Armistead Maupin,,0,ANDY WEBSTER,"Review: In ‘The Untold Tales of Armistead Maupin,’ a Portrait of a Gifted Writer",2017-09-28,
1137,Blood Stripe,,0,KEN JAWOROWSKI,"Review: ‘Blood Stripe’ Finds a Woman Back From War, and Still Fighting",2017-09-28,2017-09-29
1138,Our Souls at Night,,0,A.O. SCOTT,Review: Robert Redford and Jane Fonda Are Neighbors With Benefits in ‘Our Souls at Night’,2017-09-27,2017-09-29
1139,Bugs,,1,BEN KENIGSBERG,Review: ‘Bugs’ Is a Culinary Adventure. Insects Never Looked so Yummy.,2017-09-26,2017-09-27
1140,I Am Another You,,0,BEN KENIGSBERG,"Review: In ‘I Am Another You,’ Eating From a Garbage Can for Her Art",2017-09-26,
1141,Clive Davis: The Soundtrack of Our Lives,,0,ANDY WEBSTER,"Review: In ‘Clive Davis,’ the Evolution of a Music Mogul",2017-09-26,
1142,Battle of the Sexes,PG-13,0,MANOHLA DARGIS,"Review: Advantage, Bobby, but Game, Set, Match, Billie Jean in ‘Battle of the Sexes’",2017-09-21,2017-09-22
1143,The Force,,0,MANOHLA DARGIS,Review: ‘The Force’ Follows the Oakland Police From Crisis to Crisis,2017-09-21,
1144,Stronger,R,0,GLENN KENNY,Review: Jake Gyllenhaal in ‘Stronger’ Loses His Legs in the Boston Bombing,2017-09-21,2017-09-22
1145,Hong Kong Trilogy: Preschooled Preoccupied Preposterous,,0,BEN KENIGSBERG,"Review: ‘Hong Kong Trilogy,’ Captures the Voices of the People",2017-09-21,
1146,Loving Vincent,PG-13,0,A.O. SCOTT,Review: ‘Loving Vincent’ Paints van Gogh in His Own Images,2017-09-21,2017-09-22
1147,The King's Choice,,0,BEN KENIGSBERG,Review: ‘The King’s Choice’ Depicts Norway’s Entry Into World War II,2017-09-21,2017-08-22
1148,Victoria and Abdul,PG-13,0,GLENN KENNY,"Review: ‘Victoria and Abdul,’ a Royal Friendship in a Nest of Vipers",2017-09-21,2017-09-22
1149,Unrest,,0,DANIEL M. GOLD,"Review: ‘Unrest,’ a Personal Account of Chronic Fatigue Syndrome",2017-09-21,2017-09-22
1150,Gaga: Five Foot Two,,0,GLENN KENNY,"Review: Lady Gaga Unplugged, Sort Of, in ‘Gaga: Five Foot Two’",2017-09-21,2017-09-22
1151,The Tiger Hunter,,0,JEANNETTE CATSOULIS,Review: A Sweet Immigrant Story in ‘The Tiger Hunter’,2017-09-21,2017-09-22
